,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cooperator Name:,Idaho Department of Fish and Game - Colleen Moulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enter only the calls listed below for each species in the Call Type columns.  If a different call was recorded enter this in the Other Call Type column,,,,,,
Location:,Idaho - multiple locations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2008,"Alexander, Brad",X,Brad Alexander,X,1AM,39,6,55,6,2,0,80,90,GRL11,817,AMBI,1,0,0,0,0,0,0,0,0,0,0,1,0,pump-er-lunk,X,X,X,X,X,X,X,N,100,=,0,
5/29/2008,"Alexander, Brad",X,Brad Alexander,X,1AM,39,6,55,6,2,0,80,90,GRL12,833,AMBI,1,0,1,0,0,1,1,0,0,0,0,0,0,pump-er-lunk,X,X,X,X,X,X,X,N,200,=,0,
5/29/2008,"Alexander, Brad",X,Brad Alexander,X,1AM,39,6,55,6,2,0,80,90,GRL12,833,AMBI,1,0,0,0,0,0,0,0,0,0,0,1,S,pump-er-lunk,X,X,X,X,X,X,X,N,100,=,0,
5/29/2008,"Alexander, Brad",X,Brad Alexander,X,1AM,39,6,55,6,2,0,80,90,GRL13,850,AMBI,1,0,0,0,0,0,1,0,0,0,1,0,0,pump-er-lunk,X,X,X,X,X,X,X,Y,250,>,0,
5/29/2008,"Alexander, Brad",X,Brad Alexander,X,1AM,39,6,55,6,2,0,80,90,GRL13,850,AMBI,1,0,0,0,0,0,0,0,0,0,0,1,0,pump-er-lunk,X,X,X,X,X,X,X,N,200,=,0,
5/30/2008,"Alexander, Brad",X,Brad Alexander,X,1AM,38,6,55,6,0,5,95,95,GRL14,522,AMBI,1,1,1,1,1,1,1,1,1,1,1,1,0,pump-er-lunk,X,X,X,X,X,X,X,N,45,=,0,
5/30/2008,"Alexander, Brad",X,Brad Alexander,X,1AM,38,6,55,6,0,5,95,95,GRL14,522,AMBI,1,0,0,1,1,0,0,0,0,0,0,0,0,pump-er-lunk,X,X,X,X,X,X,X,N,250,>,0,
5/30/2008,"Alexander, Brad",X,Brad Alexander,X,1AM,38,6,55,6,0,5,95,95,GRL15,540,AMBI,1,1,1,1,1,1,1,1,1,0,0,1,1,pump-er-lunk,X,X,X,X,X,X,X,Y,100,=,0,
5/30/2008,"Alexander, Brad",X,Brad Alexander,X,1AM,38,6,55,6,0,5,95,95,GRL15,540,AMBI,1,0,0,1,0,0,0,0,0,1,0,0,0,pump-er-lunk,X,X,X,X,X,X,X,N,250,>,0,
5/30/2008,"Alexander, Brad",X,Brad Alexander,X,1AM,38,6,55,6,0,5,95,95,GRL16,556,AMBI,1,0,1,1,0,0,1,1,0,0,0,0,0,pump-er-lunk,X,X,X,X,X,X,X,Y,200,=,0,
5/30/2008,"Alexander, Brad",X,Brad Alexander,X,1AM,38,6,55,6,0,5,95,95,GRL16,556,AMBI,1,0,0,0,1,0,1,0,0,0,0,0,0,pump-er-lunk,X,X,X,X,X,X,X,N,200,=,0,
5/30/2008,"Alexander, Brad",X,Brad Alexander,X,1AM,38,6,55,6,0,5,95,95,GRl19,650,AMBI,1,1,1,0,0,0,0,0,0,0,0,0,0,pump-er-lunk,X,X,X,X,X,X,X,Y,100,=,0,
5/30/2008,"Alexander, Brad",X,Brad Alexander,X,1AM,38,6,55,6,0,5,95,95,GRL21,726,AMBI,1,0,0,0,0,0,0,0,1,0,0,0,0,pump-er-lunk,X,X,X,X,X,X,X,N,180,=,0,
5/30/2008,"Alexander, Brad",X,Brad Alexander,X,1AM,38,6,55,6,0,5,95,95,GRL23,759,AMBI,1,0,0,0,0,0,0,0,0,0,0,0,1,pump-er-lunk,X,X,X,X,X,X,X,N,200,<,0,
5/30/2008,"Alexander, Brad",X,Brad Alexander,X,1AM,38,6,55,6,0,5,95,95,GRL24,817,AMBI,1,0,0,1,0,0,0,0,0,0,0,0,0,pump-er-lunk,X,X,X,X,X,X,X,Y,150,=,0,
5/15/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,44,6,62,6,0,0,100,90,KWR15,900,AMBI,1,0,0,0,0,0,0,1,0,0,0,0,0,pump-er-lunk,X,X,X,X,X,X,X,N,250,>,1,
5/14/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1PM,65,6,54,6,4,0,70,35,KWR12,1912,AMBI,1,0,0,0,0,0,0,0,1,1,1,1,0,pump-er-lunk,X,X,X,X,X,X,X,N,85,=,0,
5/14/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1PM,65,6,54,6,4,0,70,35,KWR13,1928,AMBI,1,0,1,1,1,1,1,1,1,1,1,1,0,pump-er-lunk,X,X,X,X,X,X,X,Y,250,>,1,
5/28/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1PM,50,6,45,6,9,0,85,60,GRL04,1806,AMBI,1,S,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,N,120,=,0,saw on way to GRL04
5/28/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1PM,50,6,45,6,9,0,85,60,GRL13,2034,AMBI,1,0,1,1,1,0,1,1,1,0,0,1,0,pump-er-lunk,X,X,X,X,X,X,X,N,250,>,0,
5/29/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,39,6,55,6,2,0,80,90,GRL01,525,AMBI,1,1,1,1,1,1,1,0,1,0,1,1,0,pump-er-lunk,X,X,X,X,X,X,X,N,100,=,0,
5/29/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,39,6,55,6,2,0,80,90,GRL01,525,AMBI,1,0,1,1,1,1,0,0,0,0,1,0,0,pump-er-lunk,X,X,X,X,X,X,X,N,200,>,0,
5/29/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,39,6,55,6,2,0,80,90,GRL01,525,AMBI,1,0,0,0,0,1,1,0,1,0,1,1,0,pump-er-lunk,X,X,X,X,X,X,X,N,250,>,0,
5/29/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,39,6,55,6,2,0,80,90,GRL02,542,AMBI,1,1,0,1,1,1,1,1,1,1,1,0,0,pump-er-lunk,X,X,X,X,X,X,X,Y,140,=,0,
5/29/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,39,6,55,6,2,0,80,90,GRL02,542,AMBI,1,0,0,0,0,0,1,0,1,1,0,0,0,pump-er-lunk,X,X,X,X,X,X,X,Y,250,>,0,
5/29/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,39,6,55,6,2,0,80,90,GRL03,602,AMBI,1,0,1,0,1,0,0,1,0,1,0,0,0,pump-er-lunk,X,X,X,X,X,X,X,N,100,=,0,
5/29/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,39,6,55,6,2,0,80,90,GRL05,635,AMBI,1,0,0,0,0,1,0,0,0,0,0,0,0,pump-er-lunk,X,X,X,X,X,X,X,N,145,=,0,
5/29/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,39,6,55,6,2,0,80,90,GRL10,800,AMBI,1,0,0,0,0,1S,S,0,0,0,0,0,0,pump-er-lunk,X,X,X,X,X,X,X,N,120,=,0,flew out of sight during minute 5
5/29/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,39,6,55,6,2,0,80,90,GRL11,817,AMBI,1,0,0,0,0,0,0,0,0,0,S,1,0,pump-er-lunk,X,X,X,X,X,X,X,N,85,=,0,flew up out of bulrush; landed further away
5/29/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,39,6,55,6,2,0,80,90,GRL12,833,AMBI,1,0,0,1,0,1,1,0,0,0,0,1,0,pump-er-lunk,X,X,X,X,X,X,X,Y,250,>,0,
5/29/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,39,6,55,6,2,0,80,90,GRL12,833,AMBI,1,0,0,0,0,0,0,0,0,0,0,0,S,X,X,X,X,X,X,X,X,N,125,=,0,
5/29/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,39,6,55,6,2,0,80,90,GRL13,850,AMBI,1,0,0,0,0,0,1,1,0,0,1,0,0,pump-er-lunk,X,X,X,X,X,X,X,Y,250,>,0,is the AMBI seen at GRL12; moved when we passed
5/29/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,39,6,55,6,2,0,80,90,GRL13,850,AMBI,1,0,0,0,0,0,0,0,0,0,0,1,0,pump-er-lunk,X,X,X,X,X,X,X,N,200,>,0,
5/30/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,38,6,55,6,0,5,95,95,GRL14,522,AMBI,1,0,1,1,1,1,1,1,1,1,1,1,1,pump-er-lunk,X,X,X,X,X,X,X,N,35,=,0,
5/30/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,38,6,55,6,0,5,95,95,GRL14,522,AMBI,1,0,0,0,1,0,0,0,0,0,0,0,0,pump-er-lunk,X,X,X,X,X,X,X,N,150,>,0,
5/30/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,38,6,55,6,0,5,95,95,GRL15,540,AMBI,1,0,1,0,1,1,1,1,1,0,1,1,1,pump-er-lunk,X,X,X,X,X,X,X,Y,85,=,0,
5/30/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,38,6,55,6,0,5,95,95,GRL15,540,AMBI,1,0,1,1,0,0,0,0,0,0,0,0,0,pump-er-lunk,X,X,X,X,X,X,X,N,150,>,0,
5/30/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,38,6,55,6,0,5,95,95,GRL16,556,AMBI,1,1,0,1,1,0,0,0,0,0,0,0,0,pump-er-lunk,X,X,X,X,X,X,X,Y,250,>,0,
5/30/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,38,6,55,6,0,5,95,95,GRL16,556,AMBI,1,0,0,0,1,0,1,1,0,0,0,0,0,pump-er-lunk,X,X,X,X,X,X,X,N,150,>,0,
5/30/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,38,6,55,6,0,5,95,95,GRl19,650,AMBI,1,1,0,1,0,0,1,0,1,0,0,0,0,pump-er-lunk,X,X,X,X,X,X,X,N,120,=,1,
5/30/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,38,6,55,6,0,5,95,95,GRL21,726,AMBI,1,0,0,0,0,0,0,1,1,0,0,0,0,pump-er-lunk,X,X,X,X,X,X,X,N,110,=,0,think it called earlier in survey but I wasn't sure
5/30/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,38,6,55,6,0,5,95,95,GRL23,759,AMBI,1,0,0,S,0,0,0,0,0,0,0,0,1,pump-er-lunk,X,X,X,X,X,X,X,N,135,=,1,flew in and landed
5/30/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,38,6,55,6,0,5,95,95,GRL24,817,AMBI,1,0,0,1,0,0,0,0,0,0,0,0,0,pump-er-lunk,X,X,X,X,X,X,X,Y,200,>,0,
5/8/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1PM,66,6,57,6,4,0,100,100,HAG01,1845,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,1,
5/8/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1PM,66,6,57,6,4,0,100,100,HAG05,1946,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,1,
5/8/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1PM,66,6,57,6,4,0,100,100,HAG06,2003,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,1,
5/8/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1PM,66,6,57,6,4,0,100,100,HAG07,2016,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,1,
5/8/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1PM,66,6,57,6,4,0,100,100,HAG08,2030,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,2,
5/8/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1PM,66,6,57,6,4,0,100,100,HAG09,2044,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,1,
5/8/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1PM,66,6,57,6,4,0,100,100,HAG10,2055,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,1,
5/9/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,50,6,63,6,0,12,95,10,HAG01,605,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,0,
5/9/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,50,6,63,6,0,12,95,10,HAG03,633,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,1,
5/9/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,50,6,63,6,0,12,95,10,HAG04,653,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,2,
5/9/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,50,6,63,6,0,12,95,10,HAG05,708,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,1,
5/9/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,50,6,63,6,0,12,95,10,HAG07,741,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,1,
5/9/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,50,6,63,6,0,12,95,10,HAG08,755,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,2,
5/9/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,50,6,63,6,0,12,95,10,HAG09,809,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,1,
5/9/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,50,6,63,6,0,12,95,10,HAG10,824,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,1,
5/15/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,44,6,62,6,0,0,100,90,KWR01,444,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,0,
5/15/2008,"Weinandt, Meggin",Meggin Weinandt,X,X,1AM,44,6,62,6,0,0,100,90,KWR02,458,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,0,
5/8/2008,"Alexander, Brad",X,Brad Alexander,X,1PM,66,6,57,6,4,0,100,100,HAG01,1845,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,1,
5/8/2008,"Alexander, Brad",X,Brad Alexander,X,1PM,66,6,57,6,4,0,100,100,HAG03,1915,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,1,
5/8/2008,"Alexander, Brad",X,Brad Alexander,X,1PM,66,6,57,6,4,0,100,100,HAG05,1946,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,1,
5/8/2008,"Alexander, Brad",X,Brad Alexander,X,1PM,66,6,57,6,4,0,100,100,HAG05,1946,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,1,
5/8/2008,"Alexander, Brad",X,Brad Alexander,X,1PM,66,6,57,6,4,0,100,100,HAG06,2003,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,0,
5/8/2008,"Alexander, Brad",X,Brad Alexander,X,1PM,66,6,57,6,4,0,100,100,HAG07,2016,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,0,
5/8/2008,"Alexander, Brad",X,Brad Alexander,X,1PM,66,6,57,6,4,0,100,100,HAG08,2030,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,2,
5/8/2008,"Alexander, Brad",X,Brad Alexander,X,1PM,66,6,57,6,4,0,100,100,HAG09,2044,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,0,
5/8/2008,"Alexander, Brad",X,Brad Alexander,X,1PM,66,6,57,6,4,0,100,100,HAG10,2055,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,1,
5/8/2008,"Alexander, Brad",X,Brad Alexander,X,1PM,66,6,57,6,4,0,100,100,HAG11,2018,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,2,
5/9/2008,"Alexander, Brad",X,Brad Alexander,X,1AM,50,6,63,6,1,12,95,10,HAG03,633,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,1,
5/9/2008,"Alexander, Brad",X,Brad Alexander,X,1AM,50,6,63,6,1,12,95,10,HAG04,653,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,1,
5/9/2008,"Alexander, Brad",X,Brad Alexander,X,1AM,50,6,63,6,1,12,95,10,HAG05,708,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,1,
5/9/2008,"Alexander, Brad",X,Brad Alexander,X,1AM,50,6,63,6,1,12,95,10,HAG07,741,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,1,
5/9/2008,"Alexander, Brad",X,Brad Alexander,X,1AM,50,6,63,6,1,12,95,10,HAG08,755,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,2,
5/9/2008,"Alexander, Brad",X,Brad Alexander,X,1AM,50,6,63,6,1,12,95,10,HAG09,809,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,1,
5/9/2008,"Alexander, Brad",X,Brad Alexander,X,1AM,50,6,63,6,1,12,95,10,HAG10,824,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,1,
5/9/2008,"Alexander, Brad",X,Brad Alexander,X,1AM,50,6,63,6,1,12,95,10,HAG11,838,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,2,
5/14/2008,"Alexander, Brad",X,Brad Alexander,X,1PM,65,6,54,6,4,0,70,35,KWR01,1603,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,0,
5/14/2008,"Alexander, Brad",X,Brad Alexander,X,1PM,65,6,54,6,4,0,70,35,KWR02,1618,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,0,
5/14/2008,"Alexander, Brad",X,Brad Alexander,X,1PM,65,6,54,6,4,0,70,35,KWR03,1632,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,0,
5/14/2008,"Alexander, Brad",X,Brad Alexander,X,1PM,65,6,54,6,4,0,70,35,KWR04,1656,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,0,
5/14/2008,"Alexander, Brad",X,Brad Alexander,X,1PM,65,6,54,6,4,0,70,35,KWR05,1711,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,0,
5/14/2008,"Alexander, Brad",X,Brad Alexander,X,1PM,65,6,54,6,4,0,70,35,KWR06,1730,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,0,
5/14/2008,"Alexander, Brad",X,Brad Alexander,X,1PM,65,6,54,6,4,0,70,35,KWR07,1744,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,0,
5/14/2008,"Alexander, Brad",X,Brad Alexander,X,1PM,65,6,54,6,4,0,70,35,KWR08,1803,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,0,
5/14/2008,"Alexander, Brad",X,Brad Alexander,X,1PM,65,6,54,6,4,0,70,35,KWR09,1830,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,0,
5/14/2008,"Alexander, Brad",X,Brad Alexander,X,1PM,65,6,54,6,4,0,70,35,KWR13,1928,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,1,
5/14/2008,"Alexander, Brad",X,Brad Alexander,X,1PM,65,6,54,6,4,0,70,35,KWR14,1942,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,2,
5/14/2008,"Alexander, Brad",X,Brad Alexander,X,1PM,65,6,54,6,4,0,70,35,KWR15,2003,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,0,
5/14/2008,"Alexander, Brad",X,Brad Alexander,X,1PM,65,6,54,6,4,0,70,35,KWR16,2019,AMCO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,,,1,
